ID,CAT DEPTO,CAT MUN,REGION,DEPARTAME_COD,DEPARTAME_NOMBRE,MUNICIPIO_NOMBRE,MUNICIPIO_COD,LIN BASE 2014,META,AVA,PER INSC REG,PER INSC,PER BEN EMP,PER BEN BOOTSCAMPS,PER CAP EMP,PER GRAD,EQU ACOMP,EQU ETP TEMP,EQU ETP MAD,CAMB JUEG,AYUDAPPS,TOT STAR UPS,INV MINTIC EJEC,INV MINITC PROY,POR INV MINITC,INV CONTR EJEC,CONTR PROY,INV MINTIC PROY CONT,COSTO,ID_INDICADOR,FECHA CARGUE,FECHA VIGENCIA,META1
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,EL DOVIO,76250,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
8832,,,Regi�n Caribe,08,ATLANTICO,TUBARA,08832,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
23574,,,Regi�n Caribe,23,CORDOBA,PUERTO ESCONDIDO,23574,0,22000,0,0,0,8,8,0,0,0,0,0,0,0,0,"514278,00","514278,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
23168,,,Regi�n Caribe,23,CORDOBA,CHIMA,23168,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,TIBU,54810,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
54001,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,CUCUTA,54001,0,30000,0,0,0,509,509,0,0,28,28,0,0,0,0,",00","95045720,00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,15,BOYACA,RAQUIRA,15600,2,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,47,MAGDALENA,ARACATACA,47053,3,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,LA BELLEZA,68377,1,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
73873,,,Regi�n Centro Sur,73,TOLIMA,VILLARRICA,73873,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
18756,,,Regi�n Centro Sur,18,CAQUETA,SOLANO,18756,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,SAN VICENTE,05674,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,SAN BENITO,68673,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
13001,,,Regi�n Caribe,13,BOLIVAR,CARTAGENA,13001,0,22000,0,0,0,442,442,0,0,1,0,1,0,0,0,"44998403,00","44998403,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
70001,,,Regi�n Caribe,70,SUCRE,SINCELEJO,70001,0,52000,0,0,0,414,414,0,0,5,5,0,0,0,0,"57185787,00","57185787,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,EL SANTUARIO,05697,2,Por demanda,0,0,0,4,4,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
25758,,,Regi�n Centro Orient,25,CUNDINAMARCA,SOPO,25758,0,22000,0,0,0,21,21,0,0,0,0,0,0,0,0,"641964,00","641964,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Pac�fico,52,NARI�O,PASTO,52001,403,Por demanda,0,0,0,540,540,0,0,12,12,0,0,0,0,"22390044,00","22390044,00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Orient,15,BOYACA,COVARACHIA,15218,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
47720,,,Regi�n Caribe,47,MAGDALENA,SANTA BARBARA DE PINTO,47720,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Eje Cafetero,66,RISARALDA,LA CELIA,66383,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
5659,,,Regi�n Eje Cafetero,05,ANTIOQUIA,SAN JUAN DE URABA,05659,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Caribe,88,SAN ANDRES Y PROVIDENCIA,PROVIDENCIA,88564,0,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
20011,,,Regi�n Caribe,20,CESAR,AGUACHICA,20011,0,30000,0,0,0,41,41,0,0,14,14,0,0,0,0,",00","47522860,00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Caribe,20,CESAR,LA PAZ,20621,4,Por demanda,0,0,0,9,9,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Llano,50,META,CABUYARO,50124,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Caribe,47,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,47692,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,70,SUCRE,SANTIAGO DE TOLU,70820,0,Por demanda,0,0,0,11,11,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Sur,73,TOLIMA,COELLO,73200,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
17665,,,Regi�n Eje Cafetero,17,CALDAS,SAN JOSE,17665,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,PUERTO SALGAR,25572,1,Por demanda,0,0,0,7,7,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
73319,,,Regi�n Centro Sur,73,TOLIMA,GUAMO,73319,0,22000,0,0,0,4,4,0,0,0,0,0,0,0,0,"39288,00","39288,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
52210,,,Regi�n Pac�fico,52,NARI�O,CONTADERO,52210,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Sur,41,HUILA,PAICOL,41518,1,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Sur,73,TOLIMA,PURIFICACION,73585,5,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Sur,86,PUTUMAYO,SANTIAGO,86760,2,Por demanda,0,0,0,8,8,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,13,BOLIVAR,ARJONA,13052,6,Por demanda,0,0,0,9,9,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
68229,,,Regi�n Centro Orient,68,SANTANDER,CURITI,68229,0,52000,0,0,0,3,3,0,0,0,0,0,0,0,0,"10051,00","10051,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Caribe,70,SUCRE,CAIMITO,70124,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,CARMEN DE CARUPA,25154,1,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,PINCHOTE,68549,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,15,BOYACA,MONIQUIRA,15469,4,Por demanda,0,0,0,31,31,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
66400,,,Regi�n Eje Cafetero,66,RISARALDA,LA VIRGINIA,66400,0,30000,0,0,0,8,8,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,GINEBRA,76306,3,Por demanda,0,0,0,4,4,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
52051,,,Regi�n Pac�fico,52,NARI�O,ARBOLEDA,52051,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"17589,00","17589,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
5893,,,Regi�n Eje Cafetero,05,ANTIOQUIA,YONDO,05893,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Caribe,47,MAGDALENA,SALAMINA,47675,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
15542,,,Regi�n Centro Orient,15,BOYACA,PESCA,15542,0,22000,0,0,0,4,4,0,0,0,0,0,0,0,0,"111905,00","111905,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Pac�fico,52,NARI�O,FUNES,52287,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Caribe,20,CESAR,SAN ALBERTO,20710,1,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Pac�fico,27,CHOCO,TADO,27787,3,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
25815,,,Regi�n Centro Orient,25,CUNDINAMARCA,TOCAIMA,25815,0,30000,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
25612,,,Regi�n Centro Orient,25,CUNDINAMARCA,RICAURTE,25612,0,52000,0,0,0,5,5,0,0,0,0,0,0,0,0,"2513,00","2513,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
19450,,,Regi�n Pac�fico,19,CAUCA,MERCADERES,19450,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,15,BOYACA,CHIQUIZA,15232,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Llano,95,GUAVIARE,CALAMAR,95015,2,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
15001,,,Regi�n Centro Orient,15,BOYACA,TUNJA,15001,0,22000,0,0,0,184,184,0,0,0,0,0,0,0,0,"8488012,00","8488012,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
52683,,,Regi�n Pac�fico,52,NARI�O,SANDONA,52683,0,30000,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
50577,,,Regi�n Llano,50,META,PUERTO LLERAS,50577,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"12564,00","12564,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
68745,,,Regi�n Centro Orient,68,SANTANDER,SIMACOTA,68745,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"82439,00","82439,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
25807,,,Regi�n Centro Orient,25,CUNDINAMARCA,TIBIRITA,25807,0,52000,0,0,0,1,1,0,0,0,0,0,0,0,0,"7538,00","7538,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
19022,,,Regi�n Pac�fico,19,CAUCA,ALMAGUER,19022,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
47189,,,Regi�n Caribe,47,MAGDALENA,CIENAGA,47189,0,22000,0,0,0,34,34,0,0,0,0,0,0,0,0,"1858905,00","1858905,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,15,BOYACA,DUITAMA,15238,88,Por demanda,0,0,0,78,78,0,0,1,1,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,15,BOYACA,SOGAMOSO,15759,98,Por demanda,0,0,0,143,143,0,0,1,1,0,0,0,0,"19495350,00","19495350,00",,"1949535,00","1949535,00",",00",,3226,2015-12-31,2015-12-31,
19585,,,Regi�n Pac�fico,19,CAUCA,PURACE,19585,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,15,BOYACA,TUTA,15837,5,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
85315,,,Regi�n Llano,85,CASANARE,SACAMA,85315,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
17877,,,Regi�n Eje Cafetero,17,CALDAS,VITERBO,17877,0,52000,0,0,0,3,3,0,0,0,0,0,0,0,0,"5025,00","5025,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,25645,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,GALAN,68296,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Sur,73,TOLIMA,ALPUJARRA,73024,72,Por demanda,0,0,0,6,6,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Caribe,13,BOLIVAR,SAN JACINTO DEL CAUCA,13655,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
17614,,,Regi�n Eje Cafetero,17,CALDAS,RIOSUCIO,17614,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Caribe,13,BOLIVAR,SAN PABLO,13670,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Caribe,47,MAGDALENA,FUNDACION,47288,10,Por demanda,0,0,0,16,16,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,13,BOLIVAR,EL PE�ON,13268,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Caribe,13,BOLIVAR,SANTA ROSA,13683,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Llano,85,CASANARE,MANI,85139,0,Por demanda,0,0,0,4,4,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
5284,,,Regi�n Eje Cafetero,05,ANTIOQUIA,FRONTINO,05284,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
23678,,,Regi�n Caribe,23,CORDOBA,SAN CARLOS,23678,0,52000,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
25095,,,Regi�n Centro Orient,25,CUNDINAMARCA,BITUIMA,25095,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"15076,00","15076,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
54498,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,OCA�A,54498,0,22000,0,0,0,30,30,0,0,0,0,0,0,0,0,"1093447,00","1093447,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,CAJICA,25126,40,Por demanda,0,0,0,93,93,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,CA�ASGORDAS,05138,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,15,BOYACA,MONIQUIRA,15469,4,Por demanda,0,0,0,6,6,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
76233,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,DAGUA,76233,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
13268,,,Regi�n Caribe,13,BOLIVAR,EL PE�ON,13268,0,52000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
5736,,,Regi�n Eje Cafetero,05,ANTIOQUIA,SEGOVIA,05736,0,30000,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,SAN MIGUEL,68686,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Llano,85,CASANARE,TAURAMENA,85410,8,Por demanda,0,0,0,9,9,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Caribe,08,ATLANTICO,JUAN DE ACOSTA,08372,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
91536,,,Regi�n Centro Sur,91,AMAZONAS,PUERTO ARICA,91536,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,EL GUACAMAYO,68245,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,15,BOYACA,BELEN,15087,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
73067,,,Regi�n Centro Sur,73,TOLIMA,ATACO,73067,0,22000,0,0,0,2,2,0,0,0,0,0,0,0,0,"92261,00","92261,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Caribe,88,SAN ANDRES Y PROVIDENCIA,SAN ANDRES,88001,0,Por demanda,0,0,0,21,21,0,0,6,6,0,0,0,0,"116972100,00","116972100,00",,"11697210,00","11697210,00",",00",,3226,2015-12-31,2015-12-31,
52540,,,Regi�n Pac�fico,52,NARI�O,POLICARPA,52540,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Sur,86,PUTUMAYO,ORITO,86320,1,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
25772,,,Regi�n Centro Orient,25,CUNDINAMARCA,SUESCA,25772,0,30000,0,0,0,4,4,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
19290,,,Regi�n Pac�fico,19,CAUCA,FLORENCIA,19290,0,52000,0,0,0,92,92,0,0,1,1,0,0,0,0,"3587380,00","3587380,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Sur,41,HUILA,PALESTINA,41530,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
18753,,,Regi�n Centro Sur,18,CAQUETA,SAN VICENTE DEL CAGUAN,18753,0,22000,0,0,0,4,4,0,0,0,0,0,0,0,0,"111905,00","111905,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,15,BOYACA,SAN LUIS DE GACENO,15667,1,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Orient,15,BOYACA,TOCA,15814,1,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Llano,97,VAUPES,PAPUNAUA,97777,,,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,15,BOYACA,SIACHOQUE,15740,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Pac�fico,52,NARI�O,POLICARPA,52540,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Caribe,13,BOLIVAR,SOPLAVIENTO,13760,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
68152,,,Regi�n Centro Orient,68,SANTANDER,CARCASI,68152,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
19418,,,Regi�n Pac�fico,19,CAUCA,LOPEZ,19418,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,PALMIRA,76520,188,Por demanda,0,0,0,255,255,0,0,12,12,0,0,0,0,"22390044,00","22390044,00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,47,MAGDALENA,SITIONUEVO,47745,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,VALDIVIA,05854,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
68385,,,Regi�n Centro Orient,68,SANTANDER,LANDAZURI,68385,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Eje Cafetero,63,QUINDIO,GENOVA,63302,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,SAN BENITO,68673,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Sur,73,TOLIMA,ANZOATEGUI,73043,0,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,PANDI,25524,1,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,MURINDO,05475,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,SAN ANDRES,68669,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,SAN LUIS,05660,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,23,CORDOBA,PURISIMA,23586,0,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
5543,,,Regi�n Eje Cafetero,05,ANTIOQUIA,PEQUE,05543,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,15,BOYACA,TASCO,15790,4,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
25430,,,Regi�n Centro Orient,25,CUNDINAMARCA,MADRID,25430,0,52000,0,0,0,109,109,0,0,4,4,0,0,0,0,"14552940,00","14552940,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
41770,,,Regi�n Centro Sur,41,HUILA,SUAZA,41770,0,52000,0,0,0,7,7,0,0,0,0,0,0,0,0,"2513,00","2513,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Caribe,08,ATLANTICO,LURUACO,08421,2,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Llano,81,ARAUCA,ARAUQUITA,81065,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Sur,41,HUILA,AGRADO,41013,1,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
91530,,,Regi�n Centro Sur,91,AMAZONAS,PUERTO ALEGRIA,91530,0,52000,0,0,0,1,1,0,0,0,0,0,0,0,0,"2513,00","2513,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
